core_id,region_id,continent
La_Cruz-Puerto_Parada_32_3,region_04,N.America
La_Cruz-Puerto_Parada_32_4,region_04,N.America
La_Cruz-Puerto_Parada_32_5,region_04,N.America
La_Cruz-Puerto_Parada_32_6,region_04,N.America
La_Curbinera_2_1,region_04,N.America
La_Curbinera_2_2,region_04,N.America
La_Curbinera_2_3,region_04,N.America
La_Curbinera_2_4,region_04,N.America
La_Curbinera_2_5,region_04,N.America
La_Curbinera_2_6,region_04,N.America
Las Matita_1,region_00,N.America
Las Matita_2,region_00,N.America
Las Matita_3,region_00,N.America
Las Matita_4,region_00,N.America
Las Matita_5,region_00,N.America
Las Matita_6,region_00,N.America
Las_Tijeras_30_1,region_04,N.America
Las_Tijeras_30_2,region_04,N.America
Las_Tijeras_30_3,region_04,N.America
Las_Tijeras_30_4,region_04,N.America
Las_Tijeras_30_5,region_04,N.America
Las_Tijeras_30_6,region_04,N.America
Las_Ánimas_Arriba_25_1,region_04,N.America
Las_Ánimas_Arriba_25_4,region_04,N.America
Las_Ánimas_Arriba_25_5,region_04,N.America
Las_Ánimas_Arriba_25_6,region_04,N.America
Lepanto_Camaronera_7_1,region_00,N.America
Lepanto_Camaronera_7_2,region_00,N.America
Lepanto_Camaronera_7_3,region_00,N.America
Lepanto_Camaronera_8_1,region_00,N.America
Lepanto_Camaronera_8_2,region_00,N.America
Lepanto_Camaronera_8_3,region_00,N.America
Lepanto_Manglar_13_1,region_00,N.America
Lepanto_Manglar_13_2,region_00,N.America
Lepanto_Manglar_13_3,region_00,N.America
Lepanto_Manglar_13_4,region_00,N.America
Lepanto_Manglar_13_5,region_00,N.America
Lepanto_Manglar_13_6,region_00,N.America
Limones_1,region_00,N.America
Limones_2,region_00,N.America
Limones_3,region_00,N.America
Limones_4,region_00,N.America
Limones_5,region_00,N.America
Limones_6,region_00,N.America
Los Algarrobos_1,region_00,N.America
Los Algarrobos_2,region_00,N.America
Los Algarrobos_3,region_00,N.America
Los Algarrobos_4,region_00,N.America
Los Algarrobos_5,region_00,N.America
Los Algarrobos_6,region_00,N.America
Los_Lagartos_29_1,region_04,N.America
Los_Lagartos_29_2,region_04,N.America
Los_Lagartos_29_3,region_04,N.America
Los_Lagartos_29_4,region_04,N.America
Los_Lagartos_29_5,region_04,N.America
Los_Lagartos_29_6,region_04,N.America
Los_Mapaches-El_Chile_24_1,region_04,N.America
Los_Mapaches-El_Chile_24_2,region_04,N.America
Los_Mapaches-El_Chile_24_3,region_04,N.America
Los_Mapaches-El_Chile_24_4,region_04,N.America
Los_Mapaches-El_Chile_24_5,region_04,N.America
Los_Mapaches-El_Chile_24_6,region_04,N.America
M0004,region_17,Asia
M0005,region_17,Asia
M0006,region_17,Asia
M0173,region_18,N.America
M0174,region_18,N.America
M0175,region_18,N.America
M0176,region_18,N.America
M0177,region_18,N.America
M0178,region_18,N.America
M0179,region_18,N.America
M0181,region_14,Africa
M0184,region_14,Africa
M0347,region_15,other
M0348,region_06,other
M0349,region_13,other
M0350,region_11,Oceania
M0351,region_12,Oceania
M0352,region_02,Oceania
M0353,region_02,Oceania
M0354,region_02,Oceania
M0364,region_28,Africa
M0365,region_28,Africa
M0366,region_28,Africa
M0367,region_28,Africa
M0368,region_28,Africa
M0369,region_28,Africa
M0371,region_22,Oceania
M0394,region_01,Asia
M0395,region_01,Asia
M0396,region_01,Asia
M0405,region_26,N.America
M0409,region_26,N.America
M0410,region_26,N.America
M0419,region_26,N.America
M0436,region_03,Asia
M0437,region_03,Asia
M0438,region_03,Asia
M0439,region_03,Asia
M0441,region_03,Asia
M0447,region_25,Asia
M0448,region_25,Asia
M0490,region_04,N.America
M0491,region_04,N.America
M0493,region_04,N.America
M0494,region_18,N.America
M0495,region_18,N.America
M0496,region_18,N.America
M0497,region_18,N.America
M0498,region_18,N.America
M0499,region_18,N.America
M0500,region_18,N.America
M0502,region_18,N.America
M0503,region_18,N.America
M0504,region_18,N.America
M0505,region_18,N.America
M0506,region_18,N.America
M0507,region_18,N.America
M0544,region_22,Oceania
M0545,region_22,Oceania
M0547,region_22,Oceania
M0548,region_22,Oceania
M0549,region_22,Oceania
M0550,region_22,Oceania
M0551,region_22,Oceania
M0552,region_22,Oceania
M0553,region_22,Oceania
M0554,region_22,Oceania
M0555,region_22,Oceania
M0556,region_22,Oceania
M0557,region_22,Oceania
M0560,region_22,Oceania
M0561,region_22,Oceania
M0562,region_22,Oceania
M0563,region_22,Oceania
M0564,region_22,Oceania
M0565,region_22,Oceania
M0566,region_22,Oceania
M0631,region_01,Asia
M0632,region_01,Asia
M0633,region_01,Asia
M0634,region_01,Asia
M0657,region_14,Africa
M0732,region_05,Asia
M0734,region_05,Asia
M0735,region_05,Asia
M0736,region_00,N.America
M0737,region_00,N.America
M0738,region_00,N.America
M0740,region_00,N.America
M0741,region_00,N.America
M0742,region_00,N.America
M0743,region_00,N.America
M0744,region_00,N.America
M0745,region_00,N.America
M0746,region_00,N.America
M0747,region_00,N.America
M0748,region_00,N.America
M0749,region_00,N.America
M0750,region_00,N.America
M0751,region_00,N.America
M0752,region_00,N.America
M0753,region_00,N.America
M0754,region_00,N.America
M0755,region_00,N.America
M0756,region_00,N.America
M0757,region_00,N.America
M0758,region_00,N.America
M0759,region_00,N.America
M0760,region_00,N.America
M0761,region_00,N.America
M0762,region_00,N.America
M0763,region_00,N.America
M0764,region_00,N.America
M0765,region_00,N.America
M0768,region_00,N.America
M0769,region_00,N.America
M0770,region_00,N.America
M0771,region_00,N.America
M0772,region_00,N.America
M0773,region_00,N.America
M0774,region_00,N.America
M0775,region_00,N.America
M0776,region_00,N.America
M0777,region_00,N.America
M0790,region_04,N.America
M0791,region_04,N.America
M0792,region_04,N.America
M0793,region_04,N.America
M0794,region_04,N.America
M0795,region_04,N.America
M0796,region_04,N.America
M0797,region_04,N.America
M0799,region_04,N.America
M0800,region_04,N.America
M0801,region_04,N.America
M0802,region_04,N.America
M0803,region_04,N.America
M0804,region_04,N.America
M0805,region_04,N.America
M0806,region_04,N.America
M0807,region_04,N.America
M0809,region_04,N.America
M0810,region_04,N.America
M0811,region_04,N.America
M0812,region_04,N.America
M0813,region_04,N.America
M0814,region_04,N.America
M0815,region_04,N.America
M0816,region_04,N.America
M0817,region_04,N.America
M0958,region_01,Asia
M0959,region_01,Asia
M0960,region_01,Asia
M0978,region_09,Africa
M0979,region_09,Africa
M0980,region_09,Africa
M0981,region_09,Africa
M0982,region_09,Africa
M0983,region_09,Africa
M0984,region_09,Africa
M0986,region_09,Africa
M0987,region_09,Africa
M0988,region_09,Africa
M0989,region_09,Africa
M0990,region_09,Africa
M0991,region_09,Africa
M0992,region_09,Africa
M0993,region_09,Africa
M0995,region_09,Africa
M0997,region_09,Africa
M1000,region_09,Africa
M1001,region_09,Africa
M1002,region_09,Africa
M1003,region_09,Africa
M1004,region_09,Africa
M1005,region_09,Africa
M1008,region_09,Africa
M1010,region_09,Africa
M1011,region_09,Africa
M1012,region_09,Africa
M1014,region_09,Africa
M1016,region_09,Africa
M1017,region_09,Africa
M1018,region_09,Africa
M1020,region_09,Africa
M1021,region_09,Africa
M1022,region_09,Africa
M1023,region_09,Africa
M1024,region_09,Africa
M1025,region_09,Africa
M1027,region_09,Africa
M1028,region_09,Africa
M1030,region_09,Africa
M1033,region_09,Africa
M1034,region_09,Africa
M1035,region_09,Africa
M1037,region_09,Africa
M1038,region_09,Africa
M1039,region_09,Africa
M1041,region_09,Africa
M1044,region_09,Africa
M1045,region_09,Africa
M1048,region_09,Africa
M1050,region_09,Africa
M1052,region_09,Africa
M1053,region_09,Africa
M1054,region_09,Africa
M1055,region_09,Africa
M1057,region_09,Africa
M1059,region_09,Africa
M1061,region_09,Africa
M1062,region_09,Africa
M1064,region_09,Africa
M1066,region_09,Africa
M1067,region_09,Africa
M1068,region_09,Africa
M1069,region_09,Africa
M1072,region_09,Africa
M1129,region_14,Africa
M1130,region_14,Africa
M1131,region_14,Africa
M1132,region_14,Africa
M1133,region_14,Africa
M1136,region_14,Africa
M1137,region_14,Africa
M1138,region_14,Africa
M1139,region_14,Africa
M1140,region_14,Africa
M1142,region_14,Africa
M1143,region_14,Africa
M1144,region_14,Africa
M1146,region_14,Africa
M1148,region_14,Africa
M1149,region_14,Africa
M1150,region_14,Africa
M1152,region_14,Africa
M1153,region_14,Africa
M1154,region_14,Africa
M1155,region_14,Africa
M1156,region_14,Africa
M1158,region_14,Africa
M1159,region_14,Africa
M1163,region_14,Africa
M1164,region_14,Africa
M1165,region_14,Africa
M1171,region_14,Africa
M1173,region_14,Africa
M1174,region_14,Africa
M1175,region_14,Africa
M1183,region_14,Africa
M1184,region_14,Africa
M1185,region_14,Africa
M1188,region_14,Africa
M1189,region_14,Africa
M1194,region_14,Africa
M1196,region_14,Africa
M1373,region_17,Asia
M1374,region_17,Asia
M1375,region_17,Asia
M1376,region_17,Asia
M1377,region_17,Asia
M1378,region_17,Asia
M1380,region_06,other
M1381,region_06,other
M1382,region_06,other
M1383,region_06,other
M1384,region_06,other
M1385,region_06,other
M1386,region_06,other
M1387,region_06,other
M1389,region_06,other
M1390,region_06,other
M1394,region_12,Oceania
M1395,region_12,Oceania
M1396,region_12,Oceania
M1404,region_12,Oceania
M1405,region_12,Oceania
M1407,region_12,Oceania
M1409,region_12,Oceania
M1412,region_12,Oceania
M1413,region_12,Oceania
M1414,region_12,Oceania
M1415,region_12,Oceania
M1416,region_17,Asia
M1417,region_17,Asia
M1418,region_17,Asia
M1419,region_17,Asia
M1420,region_17,Asia
M1421,region_17,Asia
M1424,region_12,Oceania
M1427,region_12,Oceania
M1429,region_12,Oceania
M1430,region_12,Oceania
M1431,region_12,Oceania
M1432,region_12,Oceania
M1435,region_11,Oceania
M1437,region_11,Oceania
M1438,region_11,Oceania
M1439,region_11,Oceania
M1440,region_11,Oceania
M1441,region_23,Asia
M1445,region_23,Asia
M1447,region_23,Asia
M1448,region_23,Asia
M1449,region_23,Asia
M1450,region_23,Asia
M1451,region_23,Asia
M1452,region_23,Asia
M1453,region_23,Asia
M1454,region_23,Asia
M1455,region_23,Asia
M1456,region_23,Asia
M1457,region_23,Asia
M1458,region_23,Asia
M1459,region_23,Asia
M1460,region_23,Asia
M1461,region_23,Asia
M1462,region_23,Asia
M1463,region_23,Asia
M1465,region_17,Asia
M1466,region_17,Asia
M1467,region_17,Asia
M1468,region_17,Asia
M1469,region_17,Asia
M1470,region_17,Asia
M1471,region_17,Asia
M1472,region_17,Asia
M1473,region_17,Asia
M1474,region_17,Asia
M1475,region_17,Asia
M1476,region_17,Asia
M1477,region_17,Asia
M1478,region_17,Asia
M1479,region_17,Asia
M1480,region_17,Asia
M1481,region_17,Asia
M1482,region_17,Asia
M1483,region_11,Oceania
M1484,region_11,Oceania
M1485,region_11,Oceania
M1486,region_11,Oceania
M1487,region_11,Oceania
M1488,region_11,Oceania
M1490,region_11,Oceania
M1491,region_11,Oceania
M1492,region_11,Oceania
M1494,region_11,Oceania
M1495,region_11,Oceania
M1496,region_11,Oceania
M1497,region_11,Oceania
M1498,region_11,Oceania
M1499,region_11,Oceania
M1500,region_11,Oceania
M1501,region_11,Oceania
M1502,region_11,Oceania
M1582,region_01,Asia
M1584,region_01,Asia
M1585,region_01,Asia
M1586,region_01,Asia
M1587,region_01,Asia
M1700,region_18,N.America
M1735,region_24,N.America
M1736,region_24,N.America
M1737,region_24,N.America
M1740,region_24,N.America
M1743,region_25,Asia
M1744,region_25,Asia
M1745,region_25,Asia
M1746,region_25,Asia
M1747,region_25,Asia
M1748,region_25,Asia
M1749,region_25,Asia
M1750,region_25,Asia
M1751,region_25,Asia
M1752,region_25,Asia
M1753,region_25,Asia
M1754,region_25,Asia
M1755,region_25,Asia
M1756,region_25,Asia
M1757,region_25,Asia
M1758,region_25,Asia
MANG_Manguinho_1_1,region_27,S.America
MANG_Manguinho_2_1,region_27,S.America
MANG_Manguinho_2_2,region_27,S.America
MANG_Manguinho_3_1,region_27,S.America
MANG_Manguinho_3_2,region_27,S.America
MANG_Manguinho_4_1,region_27,S.America
MANG_Manguinho_4_2,region_27,S.America
MANG_Manguinho_5_1,region_27,S.America
MANG_Manguinho_5_2,region_27,S.America
MANG_Manguinho_6_1,region_27,S.America
MANG_Manguinho_6_2,region_27,S.America
MAN_C_Mangizal Cauassu_1_1,region_20,S.America
MAN_C_Mangizal Cauassu_1_2,region_20,S.America
MAN_C_Mangizal Cauassu_2_1,region_20,S.America
MAN_C_Mangizal Cauassu_2_2,region_20,S.America
MAN_C_Mangizal Cauassu_3_1,region_20,S.America
MAN_C_Mangizal Cauassu_3_2,region_20,S.America
MAN_C_Mangizal Cauassu_4_1,region_20,S.America
MAN_C_Mangizal Cauassu_4_2,region_20,S.America
MAN_C_Mangizal Cauassu_5_1,region_20,S.America
MAN_C_Mangizal Cauassu_5_2,region_20,S.America
MAN_C_Mangizal Cauassu_6_1,region_20,S.America
MAN_C_Mangizal Cauassu_6_2,region_20,S.America
MAN_Mangue Sul_1_1,region_08,S.America
MAN_Mangue Sul_2_1,region_08,S.America
MAN_Mangue Sul_4_1,region_08,S.America
MAN_Mangue Sul_5_1,region_08,S.America
MAN_Mangue Sul_6_1,region_08,S.America
MAR_Marisma High_1_1,region_08,S.America
MAR_Marisma High_2_1,region_08,S.America
MAR_Marisma High_3_1,region_08,S.America
MAR_Marisma High_4_1,region_08,S.America
MAR_Marisma High_5_1,region_08,S.America
MAR_Marisma Low_1_1,region_08,S.America
MAR_Marisma Low_2_1,region_08,S.America
MAR_Marisma Low_3_1,region_08,S.America
MAR_Marisma Low_4_1,region_08,S.America
MAR_Marisma Low_5_1,region_08,S.America
MAR_Marisma Low_6_1,region_08,S.America
MAR_Marisma Medium_1_1,region_08,S.America
MAR_Marisma Medium_2_1,region_08,S.America
MAR_Marisma Medium_3_1,region_08,S.America
MAR_Marisma Medium_4_1,region_08,S.America
MAR_Marisma Medium_5_1,region_08,S.America
MAR_Marisma Medium_6_1,region_08,S.America
MAR_Maruipe_1_1,region_08,S.America
MAR_Maruipe_2_1,region_08,S.America
MAR_Maruipe_3_1,region_08,S.America
MAR_Maruipe_4_1,region_08,S.America
MAR_Maruipe_5_1,region_08,S.America
MAR_Maruipe_6_1,region_08,S.America
MOU_Mounde_1_1,region_16,Africa
MOU_Mounde_2_1,region_16,Africa
MOU_Mounde_3_1,region_16,Africa
MOU_Mounde_4_1,region_16,Africa
MOU_Mounde_5_1,region_16,Africa
MOU_Mounde_6_1,region_16,Africa
MRM8_1_1,region_03,Asia
MRM8_2_1,region_03,Asia
MRM8_3_1,region_03,Asia
MRM8_4_1,region_03,Asia
MRM8_5_1,region_03,Asia
MRM8_6_1,region_03,Asia
MRT7_1_1,region_03,Asia
MRT7_2_1,region_03,Asia
MRT7_3_1,region_03,Asia
MRT7_4_1,region_03,Asia
MRT7_5_1,region_03,Asia
MRT7_6_1,region_03,Asia
MRT9_1_1,region_03,Asia
MRT9_2_1,region_03,Asia
MRT9_3_1,region_03,Asia
MRT9_4_1,region_03,Asia
MRT9_5_1,region_03,Asia
MRT9_6_1,region_03,Asia
MWA-S_1_1,region_03,Asia
MWA-S_1_2,region_03,Asia
MWA-S_2_1,region_03,Asia
MWA-S_2_2,region_03,Asia
MWA-S_3_1,region_03,Asia
MWA-S_3_2,region_03,Asia
MWA-S_4_1,region_03,Asia
MWA-S_4_2,region_03,Asia
MWA_1_1,region_03,Asia
MWA_1_2,region_03,Asia
MWA_2_1,region_03,Asia
MWA_2_2,region_03,Asia
MWA_3_1,region_03,Asia
MWA_3_2,region_03,Asia
MWA_4_1,region_03,Asia
MWA_4_2,region_03,Asia
MWA_5_1,region_03,Asia
MWA_5_2,region_03,Asia
MWA_6_1,region_03,Asia
MWA_6_2,region_03,Asia
Montecristo_21_1,region_04,N.America
Montecristo_21_2,region_04,N.America
Montecristo_21_3,region_04,N.America
Montecristo_21_4,region_04,N.America
Montecristo_21_5,region_04,N.America
Montecristo_21_6,region_04,N.America
Montecristo_22_1,region_04,N.America
Montecristo_22_2,region_04,N.America
Montecristo_22_3,region_04,N.America
Montecristo_22_4,region_04,N.America
Montecristo_22_5,region_04,N.America
Montecristo_22_6,region_04,N.America
NCM1_1_1,region_03,Asia
NCM1_2_1,region_03,Asia
NCM1_3_1,region_03,Asia
NCM1_4_1,region_03,Asia
NCM1_5_1,region_03,Asia
NCM1_6_1,region_03,Asia
NCM4_1_1,region_03,Asia
NCM4_2_1,region_03,Asia
NCM4_3_1,region_03,Asia
NCM4_4_1,region_03,Asia
NCM4_5_1,region_03,Asia
NCM4_6_1,region_03,Asia
NCM5_1_1,region_03,Asia
NCM5_2_1,region_03,Asia
NCM5_3_1,region_03,Asia
NCM5_4_1,region_03,Asia
NCM5_5_1,region_03,Asia
NCM5_6_1,region_03,Asia
NCT2_1_1,region_03,Asia
NCT2_2_1,region_03,Asia
NCT2_3_1,region_03,Asia
NCT2_4_1,region_03,Asia
NCT2_5_1,region_03,Asia
NCT2_6_1,region_03,Asia
NCT3_1_1,region_03,Asia
NCT3_2_1,region_03,Asia
NCT3_3_1,region_03,Asia
NCT3_4_1,region_03,Asia
NCT3_5_1,region_03,Asia
NCT3_6_1,region_03,Asia
NCT6_1_1,region_03,Asia
NCT6_2_1,region_03,Asia
NCT6_3_1,region_03,Asia
NCT6_4_1,region_03,Asia
NCT6_5_1,region_03,Asia
NCT6_6_1,region_03,Asia
NDO_1_1,region_03,Asia
NDO_1_2,region_03,Asia
NDO_2_1,region_03,Asia
NDO_2_2,region_03,Asia
NDO_3_1,region_03,Asia
NDO_3_2,region_03,Asia
NDO_4_1,region_03,Asia
NDO_4_2,region_03,Asia
NDO_5_1,region_03,Asia
NDO_5_2,region_03,Asia
NDO_6_1,region_03,Asia
NDO_6_2,region_03,Asia
Níspero_Manglar_3_1,region_00,N.America
Níspero_Manglar_3_2,region_00,N.America
Níspero_Manglar_3_3,region_00,N.America
Níspero_Manglar_3_4,region_00,N.America
Níspero_Manglar_3_5,region_00,N.America
Níspero_Manglar_3_6,region_00,N.America
PAG_1_1,region_03,Asia
PAG_1_2,region_03,Asia
PAG_2_1,region_03,Asia
PAG_2_2,region_03,Asia
PAG_3_1,region_03,Asia
PAG_3_2,region_03,Asia
PAG_4_1,region_03,Asia
PAG_4_2,region_03,Asia
PAG_5_1,region_03,Asia
PAG_5_2,region_03,Asia
PAG_6_1,region_03,Asia
PAG_6_2,region_03,Asia
PO-D-4,region_00,N.America
POR_C_Porto Ceu Mangrove_2_1,region_27,S.America
POR_C_Porto Ceu Mangrove_4_1,region_27,S.America
Pak_Panang_Mangrove_185_600,region_05,Asia
Pak_Panang_Mangrove_185_601,region_05,Asia
Pak_Panang_Mangrove_185_602,region_05,Asia
Pak_Panang_Mangrove_186_603,region_05,Asia
Pak_Panang_Mangrove_186_605,region_05,Asia
Pak_Panang_Mangrove_186_606,region_05,Asia
Pak_Panang_Mangrove_186_607,region_05,Asia
Pak_Panang_Mangrove_187_609,region_05,Asia
Pak_Panang_Mangrove_187_610,region_05,Asia
Pak_Panang_Mangrove_187_611,region_05,Asia
Pak_Panang_Mangrove_187_612,region_05,Asia
Pak_Panang_Mangrove_188_613,region_05,Asia
Pak_Panang_Mangrove_188_614,region_05,Asia
Pak_Panang_Mangrove_188_615,region_05,Asia
Pak_Panang_Mangrove_188_617,region_05,Asia
Pak_Panang_Mangrove_189_618,region_05,Asia
Pak_Panang_Mangrove_189_620,region_05,Asia
Pak_Panang_Mangrove_189_621,region_05,Asia
Pak_Panang_Mangrove_189_622,region_05,Asia
Pak_Panang_Mangrove_190_623,region_05,Asia
Pak_Panang_Mangrove_190_624,region_05,Asia
Pak_Panang_Mangrove_190_626,region_05,Asia
Pak_Panang_Mangrove_190_627,region_05,Asia
Pak_Panang_Mangrove_191_628,region_05,Asia
Pak_Panang_Mangrove_191_629,region_05,Asia
Pak_Panang_Mangrove_191_631,region_05,Asia
Pak_Panang_Mangrove_192_634,region_05,Asia
Pak_Panang_Mangrove_192_635,region_05,Asia
Pak_Panang_Mangrove_192_636,region_05,Asia
Pak_Panang_Mangrove_192_637,region_05,Asia
Pak_Panang_Mangrove_193_638,region_05,Asia
Pak_Panang_Mangrove_193_639,region_05,Asia
Pak_Panang_Mangrove_193_641,region_05,Asia
Pak_Panang_Mangrove_193_642,region_05,Asia
Pak_Panang_Mangrove_194_643,region_05,Asia
Pak_Panang_Mangrove_194_644,region_05,Asia
Pak_Panang_Mangrove_194_645,region_05,Asia
Pak_Panang_Mangrove_194_646,region_05,Asia
Palian_River_Estuary_195_648,region_05,Asia
Palian_River_Estuary_195_649,region_05,Asia
Palian_River_Estuary_195_650,region_05,Asia
Palian_River_Estuary_195_651,region_05,Asia
Palian_River_Estuary_196_652,region_05,Asia
Palian_River_Estuary_196_653,region_05,Asia
Palian_River_Estuary_196_654,region_05,Asia
Palian_River_Estuary_197_655,region_05,Asia
Palian_River_Estuary_197_656,region_05,Asia
Palian_River_Estuary_198_658,region_05,Asia
Palian_River_Estuary_198_659,region_05,Asia
Palian_River_Estuary_198_660,region_05,Asia
Palian_River_Estuary_198_661,region_05,Asia
Palian_River_Estuary_199_663,region_05,Asia
Palian_River_Estuary_199_664,region_05,Asia
Palian_River_Estuary_199_665,region_05,Asia
Palian_River_Estuary_200_667,region_05,Asia
Palian_River_Estuary_200_668,region_05,Asia
Palian_River_Estuary_200_669,region_05,Asia
Palian_River_Estuary_200_670,region_05,Asia
Palian_River_Estuary_201_671,region_05,Asia
Palian_River_Estuary_201_672,region_05,Asia
Palian_River_Estuary_201_673,region_05,Asia
Palian_River_Estuary_201_674,region_05,Asia
Palian_River_Estuary_201_675,region_05,Asia
Palian_River_Estuary_201_676,region_05,Asia
Palian_River_Estuary_202_677,region_05,Asia
Palian_River_Estuary_202_678,region_05,Asia
Palian_River_Estuary_202_679,region_05,Asia
Palian_River_Estuary_202_680,region_05,Asia
Palian_River_Estuary_203_681,region_05,Asia
Palian_River_Estuary_203_682,region_05,Asia
Palian_River_Estuary_203_683,region_05,Asia
Palian_River_Estuary_203_684,region_05,Asia
Palian_River_Estuary_204_685,region_05,Asia
Palian_River_Estuary_204_686,region_05,Asia
Palian_River_Estuary_204_687,region_05,Asia
Palian_River_Estuary_204_688,region_05,Asia
Palian_River_Estuary_204_689,region_05,Asia
Palian_River_Estuary_204_690,region_05,Asia
Palian_River_Estuary_205_691,region_05,Asia
Palian_River_Estuary_205_692,region_05,Asia
Palian_River_Estuary_205_693,region_05,Asia
Palian_River_Estuary_205_694,region_05,Asia
Palian_River_Estuary_205_695,region_05,Asia
Palian_River_Estuary_205_696,region_05,Asia
Palian_River_Estuary_206_697,region_05,Asia
Palian_River_Estuary_206_698,region_05,Asia
Palian_River_Estuary_206_699,region_05,Asia
Palian_River_Estuary_206_700,region_05,Asia
Palian_River_Estuary_206_701,region_05,Asia
Palian_River_Estuary_206_702,region_05,Asia
Palian_River_Estuary_207_703,region_05,Asia
Palian_River_Estuary_207_704,region_05,Asia
Palian_River_Estuary_207_705,region_05,Asia
PanamaCaribbean-A-1,region_00,N.America
PanamaCaribbean-A-2,region_00,N.America
PanamaCaribbean-BA-4,region_00,N.America
PanamaCaribbean-Bocas Town (BT)-1,region_00,N.America
PanamaCaribbean-Bocas Town (BT)-2,region_00,N.America
PanamaCaribbean-E-1,region_00,N.America
PanamaCaribbean-E-2,region_00,N.America
PanamaCaribbean-G-1,region_00,N.America
PanamaCaribbean-G-2,region_00,N.America
PanamaCaribbean-Ga-2,region_00,N.America
PanamaCaribbean-H-7,region_00,N.America
PanamaCaribbean-Station Forest (SF)-2,region_00,N.America
PanamaCaribbean-Station Forest (SF)-3,region_00,N.America
PanamaCaribbean-Station Forest South (SFS)-2,region_00,N.America
PanamaPacific-LP I-2,region_00,N.America
PanamaPacific-LP V-2,region_00,N.America
PanamaPacific-VE I-1,region_00,N.America
PanamaPacific-VE II-1,region_00,N.America
PanamaPacific-VE LI-1,region_00,N.America
PanamaPacific-VE V-1,region_00,N.America
PanamaPacific-VE VII-1,region_00,N.America
Paquera_Manglar_14_1,region_00,N.America
Paquera_Manglar_14_2,region_00,N.America
Paquera_Manglar_14_3,region_00,N.America
Paquera_Manglar_14_4,region_00,N.America
Paquera_Manglar_14_5,region_00,N.America
Paquera_Manglar_14_6,region_00,N.America
Payne's Creek_2_1_mangrove,region_18,N.America
Peace_3SW,region_24,N.America
Piedra_Marcada_20_1,region_04,N.America
Piedra_Marcada_20_2,region_04,N.America
Piedra_Marcada_20_3,region_04,N.America
Piedra_Marcada_20_4,region_04,N.America
Piedra_Marcada_20_5,region_04,N.America
Piedra_Marcada_20_6,region_04,N.America
Prey_Nob_159_481,region_01,Asia
Prey_Nob_159_482,region_01,Asia
Prey_Nob_159_483,region_01,Asia
Prey_Nob_159_484,region_01,Asia
Prey_Nob_160_485,region_01,Asia
Prey_Nob_160_486,region_01,Asia
Prey_Nob_160_487,region_01,Asia
Prey_Nob_160_488,region_01,Asia
Prey_Nob_161_490,region_01,Asia
Prey_Nob_161_491,region_01,Asia
Prey_Nob_161_492,region_01,Asia
Prey_Nob_161_493,region_01,Asia
Prey_Nob_161_494,region_01,Asia
Prey_Nob_162_495,region_01,Asia
Prey_Nob_162_496,region_01,Asia
Prey_Nob_162_497,region_01,Asia
Prey_Nob_163_498,region_01,Asia
Prey_Nob_163_499,region_01,Asia
Prey_Nob_163_500,region_01,Asia
Prey_Nob_163_501,region_01,Asia
Prey_Nob_163_502,region_01,Asia
Prey_Nob_164_503,region_01,Asia
Prey_Nob_164_504,region_01,Asia
Prey_Nob_164_505,region_01,Asia
Prey_Nob_165_506,region_01,Asia
Prey_Nob_165_507,region_01,Asia
Punta_de_La_Barrita_13_3,region_04,N.America
Punta_de_La_Barrita_13_6,region_04,N.America
Puntarenas_Manglar_6_1,region_00,N.America
Puntarenas_Manglar_6_2,region_00,N.America
Puntarenas_Manglar_6_3,region_00,N.America
Puntarenas_Manglar_6_4,region_00,N.America
Puntarenas_Manglar_6_5,region_00,N.America
Puntarenas_Manglar_6_6,region_00,N.America
Puntarenas_Manglar_7_1,region_00,N.America
Puntarenas_Manglar_7_2,region_00,N.America
Puntarenas_Manglar_7_3,region_00,N.America
Puntarenas_Manglar_7_4,region_00,N.America
Puntarenas_Manglar_7_5,region_00,N.America
Puntarenas_Manglar_7_6,region_00,N.America
Ras_al_Kaimah_mangrove_2,region_10,Africa
Ras_al_Kaimah_mangrove_3,region_10,Africa
Ras_al_Kaimah_mangrove_4,region_10,Africa
Ras_al_Kaimah_mangrove_6,region_10,Africa
Resbaloso_1,region_00,N.America
Resbaloso_2,region_00,N.America
Resbaloso_3,region_00,N.America
Resbaloso_4,region_00,N.America
Resbaloso_5,region_00,N.America
Resbaloso_6,region_00,N.America
Rincón_Grande_25_1,region_04,N.America
Rincón_Grande_25_2,region_04,N.America
Rincón_Grande_25_3,region_04,N.America
Rincón_Grande_25_4,region_04,N.America
Rincón_Grande_25_5,region_04,N.America
Rincón_Grande_25_6,region_04,N.America
Rufiji_River_Delta_1,region_07,Africa
Rufiji_River_Delta_10,region_07,Africa
Rufiji_River_Delta_10_10,region_07,Africa
Rufiji_River_Delta_11,region_07,Africa
Rufiji_River_Delta_11_11,region_07,Africa
Rufiji_River_Delta_12,region_07,Africa
Rufiji_River_Delta_12_12,region_07,Africa
Rufiji_River_Delta_13,region_07,Africa
Rufiji_River_Delta_13_13,region_07,Africa
Rufiji_River_Delta_14,region_07,Africa
Rufiji_River_Delta_14_14,region_07,Africa
Rufiji_River_Delta_15,region_07,Africa
Rufiji_River_Delta_15_15,region_07,Africa
Rufiji_River_Delta_16,region_07,Africa
Rufiji_River_Delta_16_16,region_07,Africa
Rufiji_River_Delta_17,region_07,Africa
